tender_id,name,organization,location,submission_deadline,initiation_date,details_url,original_source_url,original_source_type,found_in_section
397668-2025,Poland – Refuse and waste related services – Zagospodarowanie odpadów o kodzie 15 01 02 i 15 01 06 / 2025 – zam. z wolnej ręki (zad. 1 i 2),"""EKO-REGION"" sp. z o. o.",Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/397668-2025,https://platformazakupowa.pl/pn/eko-region,platformazakupowa,General links
397898-2025,Poland – Gaseous fuels – SVA/4620-123/2025 DEC Jarosław- Kompleksowa dostawa i sprzedaż gazu ziemnego wysokometanowego (grupy E) do JW. w m. Kutno,AMW SINEVIA Sp. z o.o.,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/397898-2025,https://amwsinevia.pl,unknown_platform_amwsinevia.pl,Dokumenty zamówienia
398174-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398174-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
395517-2025,Poland – Building materials – Dostawa materiałów budowlanych dla 42 Bazy Lotnictwa Szkolonego w Radomiu - kompleks wojskowy m. Borzęcin Duży w 2025 r.,42 Baza Lotnictwa Szkolnego w Radomiu,Poland,2025-07-21 09:45,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395517-2025,https://platformazakupowa.pl/pn/42blsz/proceedings,platformazakupowa,General links
395970-2025,"Poland – Construction structures and materials; auxiliary products to construction (except electric apparatus) – Dostawa materiałów eksploatacyjnych branży elektrycznych, malarskiej, ogólnobudowlanej, sanitarnej, materiałów tartacznych, narzędzi i akcesoriów oraz materiałów metalowych do 33WOG (zamówienie z podziałem na 7 części)",33 Wojskowy Oddział Gospodarczy w Nowej Dębie,Poland,2025-06-30 08:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395970-2025,https://platformazakupowa.pl/transakcja/1116464,platformazakupowa,General links
395748-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395748-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
395755-2025,"Poland – Repair and maintenance services of measuring, testing and checking apparatus – Obsługa serwisowa urządzeń kontrolno-pomiarowych do pomiaru prędkości",Komenda Wojewódzka Policji w Rzeszowie,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395755-2025,https://podkarpacka-policja.eb2b.com.pl,eb2b,General links
396013-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396013-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
396295-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396295-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
396311-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396311-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
396339-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396339-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
398841-2025,Poland – Computer equipment and supplies – Lubuskie Szkolnictwo Zawodowe dla Nowoczesnego Rynku Pracy- dostawa sprzętu komputerowego i multimedialnego,ZWIĄZEK POWIATÓW LUBUSKICH,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398841-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398208-2025,Poland – Construction work – Przebudowa ulicy Biegańskiego w Łodzi wraz z przebudową i budową wodociągu oraz budową kanalizacji ogólnospławnej,Miasto Łódź – Zarząd Dróg i Transportu w imieniu i na rzecz którego działają Łódzkie Inwestycje sp. z o.o,"Poland, Poland",,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398208-2025,https://li.eb2b.com.pl,eb2b,General links
398364-2025,"Poland – Laboratory, optical and precision equipments (excl. glasses) – Dostawa wielodetekcyjnego czytnika płytek dla IHAR-PIB Oddział w Bydgoszczy",Instytut Hodowli i Aklimatyzacji Roślin - Państwowy Instytut Badawczy,Poland,2025-07-21 08:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398364-2025,https://ihar.eb2b.com.pl,eb2b,General links
398402-2025,Poland – Repair and maintenance services of machinery – Usługa remontu przekładni do przenośników zgrzebłowych ścianowych dla Południowego Koncernu Węglowego S.A.”,POŁUDNIOWY KONCERN WĘGLOWY S.A.,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398402-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398586-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398586-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
395690-2025,Poland – Sirens – B2 – Dostawa i instalacja cyfrowych syren alarmowych dla Systemu Ostrzegania i Alarmowania.,Komenda Wojewódzka Państwowej Straży Pożarnej w Gorzowie Wielkopolskim,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395690-2025,https://platformazakupowa.pl/pn/straz_gorzowwlkp,platformazakupowa,General links
396031-2025,Poland – Telecommunications services – Zakup usług telekomunikacyjnych MPLS na 24 miesiące wraz z prawem opcji na kolejne 23 miesiące,Agencja Restrukturyzacji i Modernizacji Rolnictwa,Poland,2025-07-08 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396031-2025,https://platformazakupowa.pl/pn/arimr,platformazakupowa,General links
396156-2025,Poland – Checking and testing apparatus – Dostawa aparatury badawczo - pomiarowej do utworzenia stanowiska pomiarowego techniką rezonansu plazmonów powierzchniowych wraz z urządzeniami peryferyjnymi na potrzeby Instytutu Biocybernetyki i Inżynierii Biomedycznej im. Macieja Nałęcza Polskiej Akademii Nauk.,Instytut Biocybernetyki i Inżynierii Biomedycznej im. Macieja Nałęcza Polskiej Akademii Nauk,Poland,2025-07-24 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396156-2025,https://ezamowienia.gov.pl,ezamowienia,Dokumenty zamówienia
396347-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396347-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
398413-2025,Poland – Medical consumables – Dostawa sprzętu medycznego jednorazowego użytku.,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Słupcy,Poland,2025-07-18 11:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398413-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-441f5665-75ab-453c-9cf4-deba3bb7ab70,ezamowienia,General links
398377-2025,Poland – Construction structures and materials; auxiliary products to construction (except electric apparatus) – Dostawy materiałów i elementów do budowy ścianek kartonowo - gipsowych i sufitów podwieszanych oraz dostawy kruszyw.,Komenda Stołeczna Policji,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398377-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398512-2025,"Poland – Refuse and waste related services – Usunięcie i zagospodarowanie odpadów zlokalizowanych przy ul. Nowowiejskiej 39 Pińczów na działkach nr ewid. 28/1, 29/1, 29/2, gmina Pińczów, powiat pińczowski, woj. świętokrzyskie.",Powiat Pińczowski,Poland,2025-07-07 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398512-2025,https://ezamowienia.gov.pl/mp-client/tenders/ocds-148610-df0b4f2e-2968-4772-ad20-f4576c676d9a,ezamowienia,General links
398555-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398555-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
398319-2025,"Poland – Construction work – Budowa instalacji fotowoltaicznej w IHAR-PIB, Oddział w Młochowie",Instytut Hodowli i Aklimatyzacji Roślin - Państwowy Instytut Badawczy,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398319-2025,https://ihar.eb2b.com.pl/organizer-preview-auction.html/473629/budowa-instalacji-fotowoltaicznej-w-ihar-pib-oddzial-w-mlochowie-1,eb2b,General links
398187-2025,Poland – Medical equipments – 76/WR/ZP/D/2025 – Dostawa materiałów zużywalnych na potrzeby Pracowni Hemodynamiki,Samodzielny Publiczny Zakład Opieki Zdrowotnej Uniwersytecki Szpital Kliniczny nr 2 Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398187-2025,https://www.platformazakupowa.pl/pn/usk2_lodz,platformazakupowa,General links
398193-2025,"Poland – Information and promotion products – Wykonanie oraz dostawa wodoodpornej maty piknikowej/plażowej z logotypem m.in. ogólnopolskiej kampanii społecznej pn. „Twoja krew, moje życie” oraz adresem strony internetowej www.twojakrew.pl",Narodowe Centrum Krwi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398193-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398167-2025,"Poland – Medical waste services – Świadczenie kompleksowych usług pralniczych z najmem asortymentu pralniczego, transportem i wykorzystaniem kompleksowego informatycznego systemu do obsługi i kontroli procesu obiegu pralniczego, na okres 24 miesięcy dla 5 Wojskowego Szpitala Klinicznego z Polikliniką SP ZOZ w Krakowie",5 Wojskowy Szpital Kliniczny z Polikliniką Samodzielny Publiczny Zakład Opieki Zdrowotnej,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398167-2025,https://ezamowienia.gov.pl.adres,ezamowienia,General links
398532-2025,Poland – Air compressors – Dostawa i montaż dmuchawy powietrza dla Zakładu Oczyszczalni Ścieków w Tarnowie,Tarnowskie Wodociągi Sp. z o.o.,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398532-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398458-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398458-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
397507-2025,Poland – Services provided by medical laboratories – Konkurs ofert na udzielanie świadczeń w zakresie patomorfologii wraz z transportem,"Kliniczne Centrum Ginekologii, Położnictwa i Neonatologii w Opolu",Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/397507-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
397862-2025,"Poland – Protective footwear – Sukcesywna dostawa obuwia ochronnego (półbuty letnie, trzewiki letnie, buty zimowe)",Operator Gazociągów Przesyłowych GAZ-SYSTEM S.A.,Poland,2025-07-02 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/397862-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
398050-2025,Poland – Repair and maintenance services – Świadczenie usług serwisowania sprzętu medycznego na potrzeby Zakładów i Pracowni Stomatologicznych oraz Klinik Psychiatrycznych Centralnego Szpitala Klinicznego Uniwersytetu Medycznego w Łodzi,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/398050-2025,https://platformazakupowa.pl/pn/csk_umed,platformazakupowa,General links
395646-2025,Poland – Pharmaceutical products – Sukcesywna dostawa produktów leczniczych na potrzeby Powiatowego Centrum Zdrowia Sp. z o.o. w Kartuzach,Powiatowe Centrum Zdrowia Sp. z o.o.,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/395646-2025,https://pczkartuzy.ezamawiajacy.pl,ezamawiajacy,General links
396000-2025,Poland – Injectable solutions – Dostawa płynów infuzyjnych,Specjalistyczny Szpital Miejski im. M. Kopernika w Toruniu,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396000-2025,https://ezamowienia.gov.pl,ezamowienia,General links
396462-2025,Poland – Computer-related equipment – Dostawa sprzętu komputerowego wraz z oprogramowaniem na potrzeby Zespołu Szkół im. prof. Groszkowskiego w Mielcu,Powiat Mielecki,Poland,2025-06-27 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396462-2025,https://powiat-mielecki.logintrade.net/rejestracja/ustawowe.html,unknown_platform_powiat-mielecki.logintrade.net,Warunki udzielenia zamówienia
396369-2025,Poland – Emergency power supplies – Dostawa zasilaczy awaryjnych do jednostek Resortu Finansów,Centrum Informatyki Resortu Finansów,Poland,2025-07-21 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396369-2025,https://portal.smartpzp.pl/cirf,smartpzp,General links
396464-2025,"Poland – Printing and delivery services – Usługi druku techniką offsetową, oprawy i dostawy publikacji książkowych i nutowych (wznowienia)",Polskie Wydawnictwo Muzyczne,Poland,,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396464-2025,https://platformazakupowa.pl/pn/pwm,platformazakupowa,General links
396538-2025,"Poland – Special-purpose road passenger-transport services – Świadczenie usług w zakresie publicznego transportu zbiorowego na linii 181 w Gdyni i Sopocie oraz na linii 244 w Sopocie, jednym autobusem miejskim niskopodłogowym",Zarząd Komunikacji Miejskiej w Gdyni jednostka budżetowa Gminy Gdynia,Poland,2025-07-18 10:00,2025-06-19,https://ted.europa.eu/en/notice/-/detail/396538-2025,https://zkmgdynia.ezamawiajacy.pl,ezamawiajacy,General links
